,original,qiskit,qiskittime,tket,tkettime,parity,paritytime,annealer,annealertime,parityRTannealer,parityRTannealertime,parityRT,parityRTtime,ngadgets,device,nqubits
682,72,71,0.11356900000009773,58,1.2899170000000595,78,0.20842399999992267,72,0.030483000000003813,74,5.18233999999984,76,2.085841999999957,2,Johannesburg,20
683,26,25,0.051097999999910826,11,0.3684220000000096,30,0.03127200000017183,38,0.01607400000011694,30,0.8174300000000585,32,0.32024100000035105,2,Johannesburg,20
684,66,65,0.10057400000005146,27,0.5917489999997088,84,0.11634299999968789,64,0.013385000000198488,76,2.757517999999891,84,1.1181249999999636,2,Johannesburg,20
685,64,64,0.10585700000001452,49,0.9737549999999828,54,0.1657599999998638,60,0.022018000000116444,54,4.064022000000023,54,1.6793099999999868,2,Johannesburg,20
686,26,26,0.051631999999699474,19,0.41667099999995116,38,0.026833999999780644,40,0.011977000000115368,36,0.7464279999999235,38,0.26713199999994686,2,Johannesburg,20
687,32,32,0.06950900000038018,28,0.6362399999998161,32,0.11077599999998711,42,0.019174000000020897,37,2.5794040000000678,32,1.1122870000003786,2,Johannesburg,20
688,24,23,0.04394700000011653,13,0.3239610000000539,30,0.03410100000019156,32,0.01193299999977171,28,0.7764030000003004,30,0.28948599999966973,2,Johannesburg,20
689,64,58,0.10365300000012212,42,1.0291620000002695,68,0.15120200000001205,62,0.020718000000215397,55,2.966323000000102,68,1.5031330000001617,2,Johannesburg,20
690,74,60,0.189328999999816,52,1.078755000000001,48,0.17033300000002782,62,0.028668999999808875,46,3.7169890000000123,48,1.7188610000002882,2,Johannesburg,20
691,38,38,0.08228299999973387,38,0.8077429999998458,38,0.19992400000000998,52,0.022910000000138098,39,3.953606000000036,38,1.9736790000001747,2,Johannesburg,20
692,50,49,0.08279600000014398,24,0.5485690000000432,48,0.054509999999936554,50,0.013350000000173168,47,1.438383000000158,45,0.5250590000000557,2,Johannesburg,20
693,42,41,0.06947300000001633,33,0.6805740000004334,44,0.09909699999980148,42,0.017057000000022526,46,2.1847039999997833,44,0.9873259999999391,2,Johannesburg,20
694,20,19,0.04179500000009284,11,0.30152399999997215,22,0.03396299999985786,26,0.011728999999832013,22,0.7328080000002046,22,0.29302899999993315,2,Johannesburg,20
695,38,37,0.07828700000027311,36,0.7232810000000427,38,0.1693689999997332,40,0.020718000000215397,38,3.348027000000002,38,1.6922749999998814,2,Johannesburg,20
696,68,68,0.11304100000006656,40,0.7678460000001905,78,0.13200800000004165,64,0.01813300000003437,70,3.5136359999996785,78,1.274873000000298,2,Johannesburg,20
697,62,61,0.11498300000039308,55,1.2822690000002694,80,0.17766200000005483,60,0.02458100000012564,72,4.125927000000047,80,1.7705580000001646,2,Johannesburg,20
698,76,73,0.11777699999993274,39,0.7228269999995973,68,0.12785399999984293,66,0.016931000000113272,66,3.081405000000359,68,1.2808749999999236,2,Johannesburg,20
699,76,74,0.1120600000003833,73,1.4929040000001805,62,0.2245509999997921,72,0.031938999999965745,56,4.928527999999915,62,2.1893230000000585,2,Johannesburg,20
700,44,43,0.08537400000022899,31,0.6895009999998365,44,0.0458810000000085,42,0.015222999999878084,38,1.120636999999988,44,0.4336840000000848,2,Melbourne,14
701,26,25,0.05783000000019456,25,0.5647610000000896,26,0.05874200000016572,30,0.01342800000020361,26,1.1244529999999031,26,0.5888759999998001,2,Melbourne,14
702,48,47,0.08042899999963993,19,0.38969100000031176,58,0.05383200000005672,48,0.012312999999721796,50,1.167801000000054,58,0.5141819999998916,2,Melbourne,14
703,46,42,0.07713199999989229,35,0.8330989999999474,36,0.04569500000025073,46,0.014905999999882624,34,1.1224050000000716,35,0.4345539999999346,2,Melbourne,14
704,52,51,0.08882200000016383,43,0.9102819999998246,50,0.09746199999972305,46,0.017274999999699503,49,2.0305759999996553,49,0.9781960000000254,2,Melbourne,14
705,46,44,0.2258550000001378,31,0.6367169999998623,44,0.053910999999970954,42,0.015350000000125874,44,1.224648000000343,44,0.5399189999998271,2,Melbourne,14
706,40,38,0.0721760000001268,33,0.646979999999985,44,0.04706499999974767,38,0.013245999999980995,46,1.0691090000000258,44,0.4284859999997934,2,Melbourne,14
707,52,51,0.08196100000031947,42,0.9073400000002039,50,0.06054700000004232,46,0.016001999999843974,42,1.3982069999997293,50,0.6062730000003285,2,Melbourne,14
708,42,40,0.07663000000002285,28,0.5781920000003993,46,0.03862799999978961,42,0.012197999999898457,38,0.9394889999998668,46,0.377379000000019,2,Melbourne,14
709,34,34,0.05933299999969677,26,0.5203550000001087,34,0.047946000000138156,32,0.010970000000270375,32,0.9379470000003494,34,0.4555619999996452,2,Melbourne,14
710,40,38,0.0651029999999082,30,0.6485860000002504,36,0.04032099999994898,40,0.013687000000118132,36,0.9457519999996293,36,0.370057000000088,2,Melbourne,14
711,44,40,0.0537810000000718,36,0.7211969999998473,34,0.048933000000033644,34,0.013163999999960652,34,1.1339100000000144,34,0.47242800000003626,2,Melbourne,14
712,40,39,0.06863500000008571,30,0.7292290000000321,46,0.05149299999993673,40,0.012216999999964173,38,0.9991339999996853,46,0.4716160000002674,2,Melbourne,14
713,42,40,0.07104900000013004,35,0.6936550000000352,42,0.03526000000010754,40,0.014250000000174623,38,0.9776409999999487,42,0.3500859999999193,2,Melbourne,14
714,32,32,0.04945899999984249,30,0.6602820000002794,28,0.04401999999981854,32,0.012678999999934604,30,0.9752080000002934,28,0.4394230000002608,2,Melbourne,14
715,16,16,0.03903099999979531,12,0.3057499999999891,20,0.011745999999675405,24,0.01143999999976586,16,0.3278700000000754,16,0.11747999999988679,2,Melbourne,14
716,42,42,0.07927699999981996,32,0.5498360000001412,46,0.0405719999998837,40,0.013399999999819556,40,0.9639110000002802,46,0.3911079999998037,2,Melbourne,14
717,10,10,0.02827900000011141,6,0.15111400000023423,10,0.00780399999985093,18,0.009529999999813299,13,0.22777700000006007,9,0.07413999999971566,2,Melbourne,14
718,44,44,0.07412500000009459,37,0.7546230000002652,40,0.06216200000017125,38,0.015433000000030006,38,1.3979570000001331,40,0.6574639999998908,2,Melbourne,14
719,34,34,0.05851200000006429,18,0.39379600000029313,38,0.025583999999980733,32,0.009847000000263506,37,0.7050199999998767,38,0.25229099999978644,2,Melbourne,14
720,24,23,0.057397000000037224,23,0.5723880000000463,24,0.04954199999974662,26,0.013744000000315282,24,1.0532870000001822,24,0.49249600000030114,2,Melbourne,14
721,42,40,0.07612199999994118,28,0.6470169999997779,50,0.03758000000016182,38,0.013504999999895517,44,0.8784600000003593,50,0.35550300000022617,2,Melbourne,14
722,52,52,0.08485900000005131,24,0.539658000000145,50,0.056872999999995955,48,0.015433999999913794,48,1.376585999999861,48,0.5397910000001502,2,Melbourne,14
723,34,33,0.059258000000227185,18,0.368275000000267,40,0.02604399999972884,38,0.01033000000006723,37,0.6295150000000831,40,0.2059070000000247,2,Melbourne,14
724,46,46,0.08500800000001618,39,0.8294349999996484,52,0.06158899999991263,40,0.013148000000001048,46,1.345868999999766,51,0.5630739999996877,2,Melbourne,14
725,44,42,0.07942899999989095,24,0.5570729999999458,36,0.04869400000006863,40,0.013328999999885127,36,1.003548000000137,36,0.48481500000025335,2,Melbourne,14
726,36,35,0.06681800000023941,32,0.7577900000001137,38,0.04471300000022893,36,0.013011000000005879,40,1.0888539999996283,38,0.45421699999997145,2,Melbourne,14
727,26,26,0.049157999999806634,22,0.43556100000023434,26,0.05132199999980003,36,0.01323099999990518,25,1.1399850000002516,26,0.5138509999997041,2,Melbourne,14
728,40,39,0.06734999999980573,19,0.4147330000000693,40,0.032013999999890075,34,0.011151000000154454,36,0.7405429999998887,40,0.33099799999990864,2,Melbourne,14
729,46,44,0.0727830000000722,31,0.6091980000001058,46,0.05062199999974837,46,0.01315100000010716,44,1.1630040000000008,46,0.4560980000001109,2,Melbourne,14
730,24,24,0.03105699999969147,16,0.331525000000056,26,0.022867000000132975,26,0.009223000000019965,24,0.4849330000001828,26,0.227469999999812,2,Melbourne,14
731,42,38,0.09107399999993504,30,0.6640270000002602,46,0.03929500000003827,38,0.013486000000284548,44,1.0152330000000802,46,0.39529799999991155,2,Melbourne,14
732,52,47,0.09108699999978853,32,0.700619000000188,54,0.08662899999990259,46,0.014900000000125146,52,1.7100460000001476,54,0.7864169999998012,2,Melbourne,14
733,40,39,0.07506300000022748,30,0.5867319999997562,46,0.038637999999991735,38,0.014116999999714608,44,1.032908000000134,43,0.37708100000008926,2,Melbourne,14
734,52,44,0.11614000000008673,29,0.6356609999998,44,0.045626999999967666,46,0.015556000000287895,44,1.2410079999999653,44,0.47245999999995547,2,Melbourne,14
735,50,50,0.08457199999975273,27,0.5341690000000199,54,0.04535600000008344,48,0.01618000000007669,50,1.138194999999996,54,0.443463999999949,2,Melbourne,14
736,50,50,0.08549300000004223,46,0.9073199999997996,48,0.08437400000002526,46,0.018677000000025146,50,1.7308050000001458,48,0.8295400000001791,2,Melbourne,14
737,18,18,0.03827000000001135,10,0.22968900000023496,18,0.0207709999999679,26,0.012247999999999593,18,0.48384000000032756,18,0.17055800000025556,2,Melbourne,14
738,22,22,0.04158000000006723,6,0.15934299999980794,26,0.016768999999840162,20,0.009747000000061234,20,0.4217469999998684,26,0.1664189999996779,2,Melbourne,14
739,0,0,0.009650999999848864,0,0.04811500000005253,0,0.006711999999879481,0,0.01132499999994252,4,0.2017350000000988,0,0.06785300000001371,2,Melbourne,14
740,6,5,0.01464700000042285,5,0.15043800000012197,6,0.005501000000094791,6,0.007669000000078086,6,0.15639399999963643,6,0.054522999999790045,2,Melbourne,14
741,26,26,0.041393999999854714,17,0.3060339999997268,26,0.03280099999983577,30,0.012239000000136002,25,0.7419239999999263,25,0.332061000000067,2,Melbourne,14
742,22,22,0.044192000000293774,9,0.18516799999997602,24,0.016339999999672727,30,0.011298000000351749,21,0.41851500000029773,24,0.16642099999990023,2,Melbourne,14
743,38,37,0.074221999999736,37,0.7512970000002497,38,0.05092999999988024,40,0.014402000000245607,38,1.3317630000001373,38,0.49822500000027503,2,Melbourne,14
744,44,44,0.08146100000021761,37,0.8583220000000438,50,0.07106400000020585,44,0.01520200000004479,46,1.598982999999862,49,0.6971880000000965,2,Melbourne,14
745,44,43,0.08001899999999296,35,0.8274660000001859,54,0.05078899999989517,44,0.01614900000004127,52,1.1246839999998883,54,0.4752979999998388,2,Melbourne,14
746,26,25,0.053488000000015745,20,0.38524999999981446,26,0.04012299999976676,44,0.01351699999986522,21,0.8866270000003169,25,0.40333499999997,2,Melbourne,14
747,46,44,0.08944100000007893,42,0.8341089999998985,52,0.058320000000094296,44,0.01577499999984866,44,1.4138379999999415,52,0.5606450000000223,2,Melbourne,14
748,52,50,0.07524700000021767,33,0.6488920000001599,52,0.04638599999998405,44,0.01570499999979802,50,1.0751909999999043,52,0.4573950000003606,2,Melbourne,14
749,24,24,0.041296999999758555,20,0.4022890000001098,24,0.04606499999999869,28,0.011516000000028725,24,0.9829620000000432,24,0.4335489999998572,2,Melbourne,14
750,44,42,0.06616200000007666,26,0.42769899999984773,54,0.04111899999998059,40,0.012017000000014377,39,0.972508000000289,54,0.3971369999999297,2,Melbourne,14
751,48,47,0.08935100000007878,42,0.8703270000000884,43,0.06737699999985125,42,0.015327999999954045,42,1.5476180000000568,42,0.6748000000002321,2,Melbourne,14
752,42,42,0.06635499999993044,36,0.6692910000001575,38,0.05762400000003254,36,0.014043000000128814,38,1.3841670000001614,38,0.562829999999849,2,Melbourne,14
753,12,11,0.03588899999977002,11,0.29755900000009206,12,0.012392999999974563,14,0.010472999999819876,14,0.3417779999999766,12,0.12402400000019043,2,Melbourne,14
754,34,34,0.06467400000019552,28,0.5257910000000265,34,0.034029999999802385,34,0.010687999999845488,36,0.8384829999999965,34,0.2911290000001827,2,Melbourne,14
755,26,26,0.05426099999976941,15,0.2713300000000345,34,0.023478000000068278,44,0.012427000000116095,26,0.6336969999997564,34,0.1995769999998629,2,Melbourne,14
756,32,32,0.05760099999997692,24,0.4858760000001894,38,0.02800699999988865,30,0.009888999999930093,38,0.7024519999999939,38,0.28110700000024735,2,Melbourne,14
757,32,32,0.05364800000006653,23,0.42943400000012844,38,0.028854000000137603,32,0.00988099999995029,32,0.6442409999999654,38,0.2555440000000999,2,Melbourne,14
758,54,53,0.09449799999993047,45,1.0101520000002893,52,0.09305900000026668,48,0.016669000000092637,48,1.9633049999997638,52,0.91303599999992,2,Melbourne,14
759,36,34,0.06403000000000247,19,0.47026199999982055,44,0.02541800000017247,38,0.010820999999850756,36,0.7021910000003118,44,0.24830800000017916,2,Melbourne,14
760,26,25,0.03878600000007282,13,0.3392419999995582,26,0.040635000000293076,38,0.015370999999959167,26,0.9234699999997247,26,0.3586499999996704,2,Melbourne,14
761,50,44,0.06432799999993222,43,0.8829479999999421,42,0.05669199999965713,42,0.012439999999969586,32,1.0555240000003323,42,0.5704529999998158,2,Melbourne,14
762,50,47,0.07721900000024107,43,0.7525649999997768,50,0.03969700000016019,44,0.013918999999987136,49,0.9946469999999863,50,0.39390800000001036,2,Melbourne,14
763,22,21,0.03537599999981467,16,0.36441800000011426,22,0.026933000000099128,28,0.013257999999950698,22,0.6885480000000825,22,0.28868699999975433,2,Melbourne,14
764,38,37,0.0741280000002007,38,0.7648260000000846,36,0.0502160000000913,40,0.013581000000158383,36,1.1615750000000844,36,0.4954619999998613,2,Melbourne,14
765,26,26,0.045050999999602936,26,0.537471000000096,26,0.06312100000013743,36,0.015904999999747815,27,1.2859129999997094,26,0.6328310000003512,2,Melbourne,14
766,34,34,0.059725000000071304,26,0.5447059999996782,34,0.03841099999999642,32,0.01122899999973015,36,0.9225649999998495,34,0.38004099999989194,2,Melbourne,14
767,40,39,0.0709740000002057,25,0.44987399999990885,50,0.04723000000012689,38,0.010930999999800406,47,0.9652329999998983,50,0.37769200000002456,2,Melbourne,14
768,48,46,0.07765299999982744,32,0.6787349999999606,46,0.05422100000032515,42,0.012519000000338565,45,1.4177119999999377,46,0.4762250000003405,2,Melbourne,14
769,46,45,0.08237499999995634,39,0.7210719999998219,46,0.04944100000011531,40,0.013332999999875028,46,1.1841119999999137,46,0.4755209999998442,2,Melbourne,14
770,18,17,0.0385470000001078,16,0.29781599999978425,18,0.02119200000015553,26,0.011926000000130443,18,0.5378999999998086,18,0.21280300000034913,2,Melbourne,14
771,18,18,0.036437000000205444,9,0.15514600000005885,18,0.011843000000226311,24,0.010076000000026397,18,0.32740499999999884,18,0.1266009999999369,2,Melbourne,14
772,20,20,0.05040999999982887,20,0.46273199999995995,20,0.03467499999987922,24,0.01262799999994968,20,0.819716999999855,20,0.3449919999998201,2,Melbourne,14
773,18,18,0.040903999999954976,10,0.24215300000014395,18,0.015481999999792606,22,0.010795000000143773,18,0.39184800000020914,16,0.15360299999974814,2,Melbourne,14
774,40,38,0.07496399999990899,32,0.6775710000001709,34,0.044491000000107306,38,0.014928999999938242,30,0.9248419999998987,34,0.43862199999966833,2,Melbourne,14
775,38,36,0.06686099999978978,30,0.6951829999998154,42,0.04295000000001892,38,0.01428299999997762,42,1.0378140000002531,42,0.4420949999998811,2,Melbourne,14
776,48,47,0.0754850000002989,43,0.8652620000002571,54,0.06837899999982255,44,0.013637999999900785,50,1.3815270000000055,54,0.6732280000001083,2,Melbourne,14
777,48,46,0.08678000000008979,39,0.7999379999996563,48,0.08017100000006394,48,0.01428299999997762,48,1.6488869999998315,48,0.8006510000000162,2,Melbourne,14
778,46,46,0.07851500000015221,27,0.5750200000002224,48,0.053417000000081316,38,0.013845999999830383,45,1.2445130000000972,48,0.5059019999998782,2,Melbourne,14
779,42,41,0.06311000000005151,34,0.7534610000002431,46,0.06338499999992564,40,0.01205100000015591,46,1.4999830000001566,46,0.5840659999998934,2,Melbourne,14
780,32,32,0.06320899999991525,24,0.46957300000030955,34,0.043047999999998865,34,0.012395000000196887,34,1.00764799999979,34,0.3869920000001912,2,Melbourne,14
781,32,32,0.06659700000000157,30,0.6055790000000343,28,0.050340000000232976,30,0.013014000000111992,28,1.0608360000001085,28,0.5011490000001686,2,Melbourne,14
782,36,36,0.07172799999989365,23,0.4727479999996831,42,0.03571899999997186,36,0.011948000000302272,42,0.9257560000000922,42,0.3638460000001942,2,Melbourne,14
783,22,21,0.0451109999999062,8,0.1645490000000791,26,0.020139000000199303,34,0.013200000000324508,26,0.6441650000001573,24,0.174677999999858,2,Melbourne,14
784,24,23,0.048197000000072876,18,0.44496899999967354,24,0.03441100000009101,30,0.011066999999911786,23,0.7750989999999547,23,0.3381360000003042,2,Melbourne,14
785,34,29,0.05679699999973309,27,0.4978679999999258,36,0.025446000000101776,38,0.010651999999936379,32,0.6995040000001609,34,0.24263299999984156,2,Melbourne,14
786,38,38,0.06629100000009203,22,0.5283860000004097,46,0.029650999999830674,36,0.010947000000214757,41,0.7708169999996244,46,0.27871700000014243,2,Melbourne,14
787,24,23,0.052516999999625114,23,0.4761309999998957,24,0.049166999999670224,30,0.013501000000360364,24,1.046910999999909,24,0.4939319999998588,2,Melbourne,14
788,40,38,0.06987000000026455,31,0.528193999999985,44,0.03565200000002733,40,0.01181799999994837,46,0.9269830000002912,44,0.3560199999997167,2,Melbourne,14
789,20,20,0.04876299999978073,16,0.35354099999995015,20,0.03254799999967872,26,0.012301000000206841,20,0.7653869999999188,20,0.29520499999989624,2,Melbourne,14
790,48,45,0.08390400000007503,33,0.7257710000003499,38,0.05981300000030387,44,0.014814000000114902,38,1.3642320000003565,38,0.5576569999998355,2,Melbourne,14
791,40,39,0.0721889999999803,32,0.6245309999999336,52,0.03934500000013941,36,0.012578000000303291,54,0.9131499999998596,52,0.3497859999997672,2,Melbourne,14
792,16,16,0.03426600000011604,12,0.26324700000031953,16,0.015930999999909545,22,0.010245000000395521,16,0.35788899999988644,16,0.1576639999998406,2,Melbourne,14
793,48,48,0.07503799999994953,36,0.6893879999997807,44,0.039183999999750085,46,0.014827999999852182,50,1.0373140000001513,41,0.3605529999999817,2,Melbourne,14
794,34,33,0.060692999999901076,20,0.4694650000001275,36,0.025621000000228378,30,0.01076199999988603,35,0.6358159999999771,36,0.2478479999999763,2,Melbourne,14
795,42,41,0.07045000000016444,30,0.6460149999998066,40,0.04671500000040396,40,0.01117999999996755,38,1.0136790000001383,40,0.43818599999985963,2,Melbourne,14
796,44,44,0.07270800000014788,29,0.6370129999995697,46,0.04423499999984415,42,0.015578999999888765,43,1.1178090000003067,44,0.41441500000019005,2,Melbourne,14
797,48,46,0.08398500000021158,40,0.9056420000001708,48,0.07445499999994354,44,0.014197999999851163,49,1.5484169999999722,48,0.7332879999999022,2,Melbourne,14
798,18,18,0.04430199999978868,10,0.23979899999994814,20,0.01643500000000131,22,0.01009699999985969,19,0.41994500000009793,20,0.16918400000031397,2,Melbourne,14
799,30,29,0.048003000000335305,24,0.4398140000002968,36,0.02873600000020815,30,0.009360000000015134,36,0.6863320000002204,36,0.25518200000033175,2,Melbourne,14
800,14,13,0.022361000000273634,9,0.26251200000024255,16,0.005007000000205153,14,0.010040000000117288,14,0.11759900000015477,16,0.04130600000007689,2,Yorktown,5
801,10,9,0.019737000000077387,5,0.10319799999979296,10,0.0022389999999177235,10,0.007211000000097556,8,0.07266600000002654,8,0.01973299999963274,2,Yorktown,5
802,12,10,0.023953000000346947,8,0.24178099999971892,14,0.00423399999999674,12,0.008417000000008557,12,0.09907599999996819,14,0.04217100000005303,2,Yorktown,5
803,6,6,0.014659999999821594,2,0.040727999999944586,6,0.0021099999999023566,8,0.008375999999771011,5,0.06518099999993865,5,0.018777000000227417,2,Yorktown,5
804,12,9,0.02206300000034389,5,0.14193199999999706,12,0.003565999999864289,10,0.007591000000047643,8,0.08730399999967631,12,0.03300300000000789,2,Yorktown,5
805,8,7,0.01578300000028321,3,0.09165799999982482,8,0.002379999999902793,12,0.009114999999837892,7,0.06547299999965617,7,0.022392999999738095,2,Yorktown,5
806,4,4,0.011993000000074971,4,0.06746500000008382,4,0.0012340000002950546,4,0.007938000000194734,4,0.044918999999936204,4,0.011170999999649212,2,Yorktown,5
807,6,5,0.014113000000179454,5,0.12009299999999712,6,0.0024370000000999426,10,0.008577999999943131,6,0.06690700000035577,6,0.023866999999881955,2,Yorktown,5
808,6,6,0.013088000000152533,2,0.0368239999997968,6,0.0016000000000531145,6,0.0067040000003544264,8,0.04697100000021237,5,0.014276999999765394,2,Yorktown,5
809,8,7,0.015918999999939842,7,0.17759700000033263,8,0.002288000000135071,8,0.007809999999608408,8,0.06303099999968254,8,0.021255000000110158,2,Yorktown,5
810,2,2,0.005785000000287255,2,0.03167199999961667,2,0.0012449999999262218,4,0.007663000000320608,4,0.03938500000003842,2,0.0115099999998165,2,Yorktown,5
811,4,4,0.006609999999909633,4,0.0775060000000849,4,0.0016960000002654851,10,0.008361000000149943,4,0.05206799999996292,4,0.016004999999950087,2,Yorktown,5
812,6,5,0.014400999999907071,5,0.13500500000009197,6,0.002217000000200642,8,0.009056000000327913,8,0.06196899999986272,6,0.020760999999765772,2,Yorktown,5
813,16,15,0.03156500000022788,12,0.23644200000035198,14,0.00439200000027995,10,0.011038000000098691,13,0.10552200000029188,14,0.037168999999721564,2,Yorktown,5
814,14,13,0.027177999999821623,12,0.2816250000000764,12,0.003907999999682943,12,0.009755000000041036,12,0.0925600000000486,12,0.03587100000004284,2,Yorktown,5
815,10,10,0.012552000000141561,8,0.17963400000007823,10,0.0029640000002473244,8,0.009100000000216824,8,0.06594600000016726,10,0.02827099999967686,2,Yorktown,5
816,12,12,0.02332700000033583,10,0.1744090000001961,14,0.004147000000102707,12,0.007405000000289874,13,0.093518000000131,14,0.03906199999983073,2,Yorktown,5
817,14,12,0.025777000000289263,10,0.18346199999996315,11,0.00391300000001138,12,0.009105999999974301,10,0.09652800000003481,10,0.03582800000003772,2,Yorktown,5
818,6,6,0.014044000000012602,2,0.03492899999992005,6,0.0014550000000781438,6,0.007577000000310363,7,0.05792300000030082,5,0.013269000000036613,2,Yorktown,5
819,2,2,0.008440999999947962,2,0.03854100000035032,2,0.001220999999986816,4,0.00636800000029325,6,0.04619199999979173,2,0.011370000000169966,2,Yorktown,5
820,18,16,0.029759999999896536,12,0.256514000000152,16,0.005039000000124361,14,0.009301999999934196,14,0.10240699999985736,16,0.04417800000010175,2,Yorktown,5
821,0,0,0.004136000000016793,0,0.018183000000135507,0,0.000822999999854801,0,0.005767999999989115,0,0.028641999999763357,0,0.0074970000000575965,2,Yorktown,5
822,14,14,0.021046000000296772,6,0.1340949999998884,10,0.0025970000001507287,14,0.007886000000326021,8,0.07703399999991234,9,0.022590000000036525,2,Yorktown,5
823,8,7,0.02077400000007401,7,0.1686470000004192,8,0.003238000000237662,12,0.007788999999775115,10,0.08159200000000055,8,0.03035100000033708,2,Yorktown,5
824,8,8,0.015112000000044645,4,0.0505580000003647,8,0.0017379999999320717,8,0.007333000000016909,12,0.06310399999983929,8,0.015886999999565887,2,Yorktown,5
825,8,8,0.01659799999970346,4,0.0862649999999121,8,0.002445999999963533,14,0.008571999999730906,9,0.07310799999959272,7,0.02280099999961749,2,Yorktown,5
826,12,12,0.018166000000292115,8,0.17065000000002328,12,0.0031290000001718,10,0.008856999999807158,12,0.08443799999986368,12,0.02858799999967232,2,Yorktown,5
827,14,14,0.021662000000105763,10,0.1916439999999966,16,0.003936000000066997,14,0.008342999999968015,14,0.09542699999974502,16,0.03728199999977733,2,Yorktown,5
828,10,10,0.01251300000012634,8,0.18154699999968216,10,0.0029500000000552973,8,0.006991000000198255,10,0.07390299999997296,10,0.028033999999934167,2,Yorktown,5
829,8,8,0.018511000000216882,4,0.08807000000024345,8,0.002173000000311731,10,0.00715200000013283,4,0.05354799999986426,7,0.020058999999946536,2,Yorktown,5
830,16,15,0.027181999999811524,14,0.2851780000000872,16,0.005544999999983702,14,0.009979000000384985,12,0.12088799999992261,16,0.04918499999985215,2,Yorktown,5
831,2,2,0.008787000000211265,2,0.03625800000008894,2,0.0012469999996937986,4,0.007576999999855616,2,0.03677800000014031,2,0.01132499999994252,2,Yorktown,5
832,6,6,0.016675000000304863,6,0.1413950000001023,6,0.0023389999996652477,10,0.007704999999987194,8,0.06681299999991097,6,0.02171700000008059,2,Yorktown,5
833,4,2,0.00841199999968012,2,0.03330099999993763,2,0.0009370000002490997,2,0.006577999999990425,4,0.034289000000171654,2,0.008315000000038708,2,Yorktown,5
834,6,5,0.014281999999639083,5,0.08745600000020204,8,0.0016249999998763087,4,0.007562000000234548,4,0.04942399999981717,8,0.014836999999715772,2,Yorktown,5
835,16,15,0.028709000000162632,14,0.2834259999999631,16,0.005603999999948428,14,0.007849000000078377,15,0.1256509999998343,16,0.04906399999981659,2,Yorktown,5
836,8,8,0.006668999999874359,8,0.159722000000329,8,0.002648000000135653,8,0.00786500000003798,8,0.07444399999985762,8,0.025068999999803054,2,Yorktown,5
837,8,8,0.01706500000000233,4,0.048488999999790394,8,0.001657999999679305,8,0.006750000000010914,4,0.048334000000068045,8,0.015732000000298285,2,Yorktown,5
838,12,12,0.02406200000041281,6,0.13097400000015114,10,0.002230000000054133,10,0.009932999999819003,9,0.06002699999999095,9,0.020837999999912427,2,Yorktown,5
839,6,6,0.01271699999961129,6,0.10789700000032099,6,0.0023649999998269777,10,0.008119999999962602,6,0.0676210000001447,6,0.022524999999859574,2,Yorktown,5
840,16,15,0.028875999999854685,14,0.2825319999997191,16,0.00560300000006464,12,0.009648000000197499,12,0.12483000000020184,16,0.049170999999660125,2,Yorktown,5
841,2,2,0.0055859999997665,2,0.03457299999990937,2,0.0012469999996937986,2,0.007348000000092725,2,0.03746199999977762,2,0.011534000000210654,2,Yorktown,5
842,8,7,0.01920700000027864,7,0.16411199999993187,7,0.002152999999907479,6,0.009205000000292785,7,0.06525699999974677,7,0.020223999999871012,2,Yorktown,5
843,16,16,0.02697600000010425,12,0.25068999999984953,16,0.005681000000095082,12,0.007884000000103697,10,0.12424300000020594,16,0.050521000000117056,2,Yorktown,5
844,12,10,0.01012799999989511,10,0.2181799999998475,12,0.002712999999857857,10,0.009003000000120664,8,0.06930099999999584,12,0.025165999999899213,2,Yorktown,5
845,10,9,0.020830000000387372,5,0.14545300000008865,10,0.0026859999998123385,10,0.007807999999840831,10,0.06683799999973417,9,0.024807000000237167,2,Yorktown,5
846,12,11,0.012341999999989639,9,0.2408900000000358,12,0.0031600000002072193,8,0.007798999999977241,8,0.06574399999999514,12,0.028999999999996362,2,Yorktown,5
847,6,6,0.0126669999999649,6,0.11782399999992776,6,0.0022670000003017776,8,0.0072609999997439445,7,0.06835600000022168,6,0.020495000000209984,2,Yorktown,5
848,16,14,0.027395999999953347,10,0.24524400000018431,16,0.005183999999644584,12,0.00902700000006007,13,0.10990399999991496,16,0.04415400000016234,2,Yorktown,5
849,10,10,0.018969999999626452,6,0.09429399999999077,10,0.0022069999999985157,10,0.00746900000012829,10,0.06942699999990509,10,0.020930000000134896,2,Yorktown,5
850,8,7,0.010106000000178028,7,0.17827500000021246,8,0.002310999999735941,8,0.007744999999886204,8,0.053374000000076194,8,0.022745000000213622,2,Yorktown,5
851,14,14,0.026991999999609106,13,0.24873500000012427,13,0.0045330000002650195,12,0.007385000000340369,11,0.10463900000013382,13,0.04268000000001848,2,Yorktown,5
852,10,9,0.02295800000001691,7,0.1952689999998256,8,0.0022610000000895525,8,0.007560000000012224,8,0.059081000000333006,8,0.021098000000165484,2,Yorktown,5
853,8,7,0.01405399999975998,7,0.17648400000007314,8,0.003222000000278058,10,0.009327000000212138,8,0.08537999999998647,8,0.03110100000003513,2,Yorktown,5
854,6,5,0.016313999999965745,5,0.13054299999976138,6,0.0021460000002662127,6,0.006849999999758438,6,0.05826099999967482,6,0.020363999999972293,2,Yorktown,5
855,8,8,0.021454000000176165,8,0.1707339999998112,8,0.0032599999999547435,20,0.00867500000003929,8,0.08246099999996659,8,0.031124999999974534,2,Yorktown,5
